央视频道,#genre#
CCTV5,http://182.91.124.224:8801/tsfile/live/1041_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://182.91.124.61:8801/tsfile/live/1041_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://101.74.30.164:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://101.74.29.127:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://101.74.28.102:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://114.254.38.118:18888/rtp/239.3.1.173:8001$北京联通11
CCTV5,http://144.255.32.94:8288/udp/239.21.2.46:5002$山东电信11
CCTV5,http://144.255.18.234:6688/udp/239.21.2.46:5002$山东电信21
CCTV5,http://183.184.47.145:8001/rtp/226.0.2.209:9584
CCTV5+,http://101.74.30.215:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://112.27.235.94:8000/hls/6/index.m3u8
CCTV5+,http://114.241.104.113:85/tsfile/live/23/1023_1.m3u8?key=txiptv
CCTV5+,http://114.241.110.225:85/tsfile/live/23/1023_1.m3u8?key=txiptv
CCTV5+,http://122.224.58.42:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://218.17.33.178:53290/tsfile/live/1005_1.m3u8?key=txiptv
CCTV5+,http://218.28.31.182:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://59.173.120.39:4022/rtp/239.254.96.234:9484$湖北电信11
CCTV5+,http://61.159.135.17:18000/rtp/238.255.2.185:5999$贵州电信11
CCTV5+,http://61.163.181.78:85/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://sh.lnott.top:880/dx16.m3u8
CCTV5+,https://60.191.56.186:8888/hls/15/index.m3u8
CCTV5+,https://migu.188766.xyz/?migutoken=3b133eaa5f7788823adb1e269e48228b&id=CCTV5p&type=yy
CCTV5+,http://101.74.28.102:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://101.74.29.127:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://101.74.30.164:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://113.15.109.216:59901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://144.255.32.94:8288/udp/239.21.1.142:5002$山东电信11
CCTV6,http://1.31.14.70:54321/hls/8/index.m3u8
CCTV6,http://112.27.235.94:8000/hls/7/index.m3u8
CCTV6,http://113.15.109.216:59901/tsfile/live/0006_1.m3u8
CCTV6,http://113.200.114.168:9003/hls/6/index.m3u8
CCTV6,http://114.241.104.113:85/tsfile/live/6/1006_1.m3u8?key=txiptv
CCTV6,http://114.241.110.225:85/tsfile/live/6/1006_1.m3u8?key=txiptv
CCTV6,http://117.36.76.86:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://123.113.110.212:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://123.113.110.212:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://123.149.43.180:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://171.83.100.125:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://171.83.100.198:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://182.91.124.224:8801/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://182.91.124.61:8801/tsfile/live/1042_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://202.168.168.50:5000/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://218.104.239.114:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://218.28.31.182:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://219.144.190.2:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://222.218.122.93:8188/udp/239.81.0.233:4056$广西电信11
CCTV6,http://42.225.117.174:11199/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://59.173.120.39:4022/rtp/239.69.1.124:10382$湖北电信11
CCTV6,http://60.16.0.216:5757/hls/7/index.m3u8
CCTV6,http://60.174.40.117:85/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6,http://61.159.135.17:18000/rtp/238.255.2.135:5999$贵州电信11
CCTV6,http://61.163.181.78:85/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://8.138.7.223/tv/hot.php?id=6
CCTV6,http://sh.lnott.top:880/dx06.m3u8
CCTV6,http://101.74.29.127:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://101.74.30.164:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://101.74.28.102:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://114.254.38.118:18888/rtp/239.3.1.174:8001$北京联通11
CCTV6,http://115.171.80.57:1688/rtp/225.1.8.84:8000$北京电信11
CCTV6,http://144.255.32.94:8288/udp/239.21.2.47:5002$山东电信11
CCTV6,http://115.171.216.141:4000/rtp/225.1.8.84:8000$北京电信21
CCTV6,http://183.184.47.145:8001/rtp/226.0.2.210:9592
CCTV7,http://1.31.14.70:54321/hls/9/index.m3u8
CCTV7,http://101.74.30.215:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://112.27.235.94:8000/hls/8/index.m3u8
CCTV7,http://114.241.104.113:85/tsfile/live/7/1007_1.m3u8?key=txiptv
CCTV7,http://114.241.110.225:85/tsfile/live/7/1007_1.m3u8?key=txiptv
CCTV7,http://115.171.80.57:1688/rtp/225.1.8.7:8104$北京电信11
CCTV7,http://120.238.94.10:9901/tsfile/live/1025_1.m3u8
CCTV7,http://123.113.110.212:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.113.110.212:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://123.149.43.180:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://144.255.18.234:6688/udp/239.21.1.152:5002$山东电信11
CCTV7,http://171.104.106.97:50112/udp/239.81.0.116:4056$广西电信21
CCTV7,http://171.83.100.125:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://171.83.100.198:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://182.91.124.60:8801/tsfile/live/1043_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://202.168.168.50:5000/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.104.239.114:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://218.28.31.182:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://222.135.142.75:3283/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://42.225.117.174:11199/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://59.173.120.39:4022/rtp/239.69.1.103:10256$湖北电信11
CCTV7,http://60.174.40.117:85/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7,http://61.159.135.17:18000/rtp/238.255.2.12:5999$贵州电信11
CCTV7,http://61.163.181.78:85/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://8.138.7.223/tv/hot.php?id=7
CCTV7,http://go.bkpcp.top/mg/cctv7
CCTV7,http://m.061899.xyz/mg/cctv7
CCTV7,http://sh.lnott.top:880/dx07.m3u8
CCTV7,http://t.061899.xyz/tl/dq.php?id=cctv7
CCTV7,http://101.74.29.127:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://101.74.30.164:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://101.74.28.102:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://120.202.94.181:9446/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://114.254.38.118:18888/rtp/239.3.1.61:8104$北京联通11
CCTV7,http://144.255.32.94:8288/udp/239.21.1.152:5002$山东电信11
CCTV8,http://1.31.14.70:54321/hls/14/index.m3u8
CCTV8,http://101.74.30.215:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://112.27.235.94:8000/hls/9/index.m3u8
CCTV8,http://113.200.114.168:9003/hls/8/index.m3u8
CCTV8,http://114.241.104.113:85/tsfile/live/8/1008_1.m3u8?key=txiptv
CCTV8,http://114.241.110.225:85/tsfile/live/8/1008_1.m3u8?key=txiptv
CCTV8,http://115.171.80.57:1688/rtp/225.1.8.85:8000$北京电信11
CCTV8,http://116.235.57.41:4022/rtp/239.45.1.71:5140$上海电信11
CCTV8,http://117.36.76.86:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://120.202.94.181:9446/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://123.113.110.212:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.113.110.212:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://123.149.43.180:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://124.165.251.82:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://144.255.18.234:6688/udp/239.21.2.48:5002$山东电信11
CCTV8,http://171.83.100.125:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://171.83.100.198:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://202.168.168.50:5000/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://218.28.31.182:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://219.144.190.2:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://222.218.122.93:8188/udp/239.81.0.234:4056$广西电信11
CCTV8,http://42.225.117.174:11199/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://59.173.120.39:4022/rtp/239.69.1.125:10388$湖北电信11
CCTV8,http://60.16.0.216:5757/hls/9/index.m3u8
CCTV8,http://60.174.40.117:85/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8,http://61.159.135.17:18000/rtp/238.255.2.136:5999$贵州电信11
CCTV8,http://61.163.181.78:85/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://182.91.124.224:8801/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://182.91.124.60:8801/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://182.91.124.61:8801/tsfile/live/1044_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://101.74.28.102:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://101.74.30.164:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://101.74.29.127:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://114.254.38.118:18888/rtp/239.3.1.175:8001$北京联通11
CCTV8,http://144.255.32.94:8288/udp/239.21.2.48:5002$山东电信11
CCTV8,http://115.171.216.141:4000/rtp/225.1.8.85:8000$北京电信21
CCTV8,http://144.255.18.234:6688/udp/239.21.2.48:5002$山东电信21
CCTV8,http://115.171.216.43:4000/rtp/225.1.8.85:8000$北京电信31
CCTV9,http://1.31.14.70:54321/hls/10/index.m3u8
CCTV9,http://101.74.30.215:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://112.27.235.94:8000/hls/10/index.m3u8
CCTV9,http://113.15.109.216:59901/tsfile/live/0009_1.m3u8
CCTV9,http://114.241.104.113:85/tsfile/live/9/1009_1.m3u8?key=txiptv
CCTV9,http://114.241.110.225:85/tsfile/live/9/1009_1.m3u8?key=txiptv
CCTV9,http://115.171.80.57:1688/rtp/225.1.8.9:8112$北京电信11
CCTV9,http://116.235.57.41:4022/rtp/239.45.3.4:5140$上海电信11
CCTV9,http://121.231.65.66:8095/rtp/239.49.8.53:9814$江苏电信21
CCTV9,http://123.113.110.212:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://123.113.110.212:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://144.255.18.234:6688/udp/239.21.1.153:5002$山东电信11
CCTV9,http://171.83.100.125:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://171.83.100.198:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://202.168.168.50:5000/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://218.104.239.114:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://218.17.33.178:53290/tsfile/live/1009_1.m3u8?key=txiptv
CCTV9,http://218.28.31.182:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://219.145.93.74:10000/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.135.142.75:3283/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.218.122.93:8188/udp/239.81.0.117:4056$广西电信11
CCTV9,http://42.225.117.174:11199/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://59.173.120.39:4022/rtp/239.69.1.104:10262$湖北电信11
CCTV9,http://60.16.0.216:5757/hls/10/index.m3u8
CCTV9,http://60.174.40.117:85/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9,http://61.159.135.17:18000/rtp/238.255.2.155:5999$贵州电信11
CCTV9,http://61.163.181.78:85/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://61.184.46.85:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://8.138.7.223/tv/hot.php?id=9
CCTV9,http://genglei.8866.org:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://sh.lnott.top:880/dx09.m3u8
CCTV9,http://101.74.30.164:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://101.74.28.102:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://101.74.29.127:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://114.254.38.118:18888/rtp/239.3.1.62:8112$北京联通11
CCTV9,http://144.255.32.94:8288/udp/239.21.1.153:5002$山东电信11
CCTV10,http://101.74.30.215:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://112.27.235.94:8000/hls/11/index.m3u8
CCTV10,http://114.241.104.113:85/tsfile/live/10/1010_1.m3u8?key=txiptv
CCTV10,http://114.241.110.225:85/tsfile/live/10/1010_1.m3u8?key=txiptv
CCTV10,http://115.171.80.57:1688/rtp/225.1.8.10:8116$北京电信11
CCTV10,http://121.231.65.66:8095/rtp/239.49.8.54:9818$江苏电信22
CCTV10,http://123.113.110.212:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://123.113.110.212:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://144.255.18.234:6688/udp/239.21.1.155:5002$山东电信11
CCTV10,http://171.83.100.125:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://171.83.100.198:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://182.91.124.60:8801/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://202.168.168.50:5000/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://218.17.33.178:53290/tsfile/live/1010_1.m3u8?key=txiptv
CCTV10,http://218.28.31.182:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://222.135.142.75:3283/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://223.167.245.20:8001/rtp/239.45.3.8:5140$上海电信21
CCTV10,http://42.225.117.174:11199/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://59.173.120.39:4022/rtp/239.69.1.105:10268$湖北电信11
CCTV10,http://60.174.40.117:85/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://61.163.181.78:85/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://61.184.46.85:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://8.138.7.223/tv/hot.php?id=10
CCTV10,http://genglei.8866.org:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://sh.lnott.top:880/dx10.m3u8
CCTV10,https://migu.188766.xyz/?migutoken=4680f878a7a4eb27d9c03aa5965b8e43&id=CCTV10&type=yy
CCTV10,https://migu.188766.xyz/?migutoken=775e33e2a339d8648fde412da9877460&id=CCTV10&type=yy
CCTV10,http://101.74.30.164:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://101.74.29.127:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://101.74.28.102:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://114.254.38.118:18888/rtp/239.3.1.63:8116$北京联通11
CCTV10,http://144.255.32.94:8288/udp/239.21.1.155:5002$山东电信11
CCTV10,http://61.159.135.17:18000/rtp/238.255.2.13:5999$贵州电信11
CCTV10,http://183.184.47.145:8001/rtp/226.0.2.162:9208
CCTV11,http://101.74.30.215:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://112.27.235.94:8000/hls/12/index.m3u8
CCTV11,http://114.241.104.113:85/tsfile/live/11/1011_1.m3u8?key=txiptv
CCTV11,http://114.241.110.225:85/tsfile/live/11/1011_1.m3u8?key=txiptv
CCTV11,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.113.110.212:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.113.110.212:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://144.255.18.234:6688/udp/239.21.2.2:5002$山东电信11
CCTV11,http://171.83.100.125:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://171.83.100.198:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.220.107.138:4022/rtp/239.11.0.22:5140
CCTV11,http://202.168.168.50:5000/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://218.28.31.182:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://222.135.142.75:3283/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://60.16.0.216:5757/hls/12/index.m3u8
CCTV11,http://60.174.40.117:85/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://61.159.135.17:18000/rtp/238.255.2.14:5999$贵州电信11
CCTV11,http://61.163.181.78:85/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://8.138.7.223/tv/hot.php?id=11
CCTV11,http://genglei.8866.org:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://sh.lnott.top:880/dx11.m3u8
CCTV11,https://migu.188766.xyz/?migutoken=71744a8dc2ecf70186f0c44aaef803c5&id=CCTV11&type=yy
CCTV11,https://migu.188766.xyz/?migutoken=e87405a7211ed71a17d311f3d89cda28&id=CCTV11&type=yy
CCTV11,http://101.74.30.164:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://101.74.29.127:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://182.91.124.60:8801/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://101.74.28.102:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://120.202.94.181:9446/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://114.254.38.118:18888/rtp/239.3.1.152:8120$北京联通11
CCTV11,http://144.255.32.94:8288/udp/239.21.2.2:5002$山东电信11
CCTV11,http://115.171.216.141:4000/rtp/225.1.8.73:8120$北京电信21
CCTV12,http://1.31.14.70:54321/hls/12/index.m3u8
CCTV12,http://112.27.235.94:8000/hls/13/index.m3u8
CCTV12,http://114.241.104.113:85/tsfile/live/12/1012_1.m3u8?key=txiptv
CCTV12,http://114.241.110.225:85/tsfile/live/12/1012_1.m3u8?key=txiptv
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8
CCTV12,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://121.231.65.66:8095/rtp/239.49.8.55:9822$江苏电信22
CCTV12,http://123.113.110.212:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://123.113.110.212:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://124.165.251.82:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://144.255.18.234:6688/udp/239.21.1.156:5002$山东电信11
CCTV12,http://171.83.100.125:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://171.83.100.198:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://202.168.168.50:5000/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.104.239.114:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.17.33.178:53290/tsfile/live/1012_1.m3u8?key=txiptv
CCTV12,http://219.145.93.74:10000/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://222.135.142.75:3283/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://42.225.117.174:11199/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://60.16.0.216:5757/hls/13/index.m3u8
CCTV12,http://60.174.40.117:85/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://61.159.135.17:18000/rtp/238.255.2.15:5999$贵州电信11
CCTV12,http://61.163.181.78:85/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://8.138.7.223/tv/hot.php?id=12
CCTV12,http://genglei.8866.org:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://sh.lnott.top:880/dx12.m3u8
CCTV12,http://www.freetv.top/migu/673168185.m3u8?migutoken=21a3954b28c73a4240272889ec94c3318c23068f666c79e61379cb154a890e4e7e3c998a578b29a381972f128751898531cb713221ff95385afec91149321ad772e31489fa01e553c8223e976a
CCTV12,https://60.191.56.186:8888/hls/12/index.m3u8
CCTV12,https://migu.188766.xyz/?migutoken=a36dfb6bf2e32fbf4a8792a2cf26f5be&id=CCTV12&type=yy
CCTV12,http://101.74.30.164:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://182.91.124.60:8801/tsfile/live/1048_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://101.74.28.102:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://101.74.29.127:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://114.254.38.118:18888/rtp/239.3.1.64:8124$北京联通11
CCTV12,http://115.171.80.57:1688/rtp/225.1.8.12:8124$北京电信11
CCTV12,http://144.255.32.94:8288/udp/239.21.1.156:5002$山东电信11
CCTV12,http://115.171.216.141:4000/rtp/225.1.8.12:8124$北京电信21
CCTV12,http://144.255.18.234:6688/udp/239.21.1.156:5002$山东电信21
CCTV12,http://115.171.216.43:4000/rtp/225.1.8.12:8124$北京电信31
CCTV12,http://183.184.47.145:8001/rtp/226.0.2.164:9224
CCTV13,http://1.31.14.70:54321/hls/19/index.m3u8
CCTV13,http://101.74.30.215:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://112.27.235.94:8000/hls/14/index.m3u8
CCTV13,http://114.241.104.113:85/tsfile/live/13/1013_1.m3u8?key=txiptv
CCTV13,http://114.241.110.225:85/tsfile/live/13/1013_1.m3u8?key=txiptv
CCTV13,http://123.113.110.212:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.113.110.212:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://144.255.18.234:6688/udp/239.21.2.3:5002$山东电信11
CCTV13,http://171.83.100.125:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://171.83.100.198:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://182.91.124.60:8801/tsfile/live/1049_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://183.220.107.138:4022/rtp/239.11.0.24:5140
CCTV13,http://218.28.31.182:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.135.142.75:3283/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://60.16.0.216:5757/hls/14/index.m3u8
CCTV13,http://60.174.40.117:85/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://61.159.135.17:18000/rtp/238.255.2.16:5999$贵州电信11
CCTV13,http://61.159.135.17:18000/rtp/238.255.2.218:5999$贵州电信12
CCTV13,http://61.163.181.78:85/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://61.184.46.85:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://8.138.7.223/tv/hot.php?id=13
CCTV13,http://ali-m-l.cztv.com/channels/lantian/channel21/1080p.m3u8
CCTV13,http://sh.lnott.top:880/dx13.m3u8
CCTV13,http://101.74.30.164:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://101.74.28.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://101.74.29.127:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://114.254.38.118:18888/rtp/239.3.1.124:8128$北京联通11
CCTV13,http://115.171.216.141:4000/rtp/225.1.8.168:8130$北京电信21
